state,year,sid,cdl,pre2_cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,lagprisoner,poverty,exp_subsidy,exp_pubwelfare,northeast,midwest,south,west,effyear
New Hampshire,2000,30,0,0,0,0,0,0,22,0.110375278,0,0,1.832956076,37.74223328,97.47993469,415.9143982,1729.727295,178.9631653,1.166426539,0.166632369,0.083316185,0.083316185,1200247,206.2075556,2.700000048,64478,6.810514927,24.37764931,13.98062229,68.22396088,188.044632,187.9057617,5.820218672,92.12256622,1132.030273,1,0,0,0,NA
New Hampshire,2001,30,0,0,0,0,0,0,17,0.112359554,0,0,1.389302015,36.36702347,100.029747,399.546936,1639.376465,174.8886108,0.817236483,0.163447306,0.081723653,0.081723653,1223636,220.9807492,3.400000095,63216,6.816487789,24.22387123,13.67130375,65.43612671,195.4829712,188.044632,6.123471359,89.41001892,1070.523438,1,0,0,0,NA
New Hampshire,2002,30,0,0,0,0,0,0,12,0.14043583,0,1,0.968587875,33.33556747,95.64805603,390.5023499,1571.372437,156.9112396,0.887872219,0.080715656,0.080715656,0.161431313,1238917,203.6456034,4.599999905,67047,6.832903385,24.20896721,13.44440365,63.09357452,197.8340759,195.4829712,6.414231139,96.20915222,953.5209351,1,0,0,0,NA
New Hampshire,2003,30,0,0,0,0,0,0,17,0.197916672,0,0,1.358291864,38.35176849,80.05931854,366.658905,1592.717041,154.4457703,0.878894687,0.239698559,0.07989952,0.07989952,1251572,213.331714,4.5,65874,6.893570423,24.31845665,13.23439598,60.80912781,194.4754333,197.8340759,6.534102712,96.83768463,1122.88269,1,0,0,0,NA
New Hampshire,2004,30,0,0,0,0,0,0,17,0.231999993,0,1,1.347100139,39.62059402,96.59500885,394.5418701,1562.873901,154.9957581,1.030135393,0.158482373,0.079241186,0.158482373,1261970,209.5136968,3.900000095,65581,6.940022469,24.53552818,13.08287811,58.60202789,193.9824219,194.4754333,6.742870274,97.06062317,1318.950073,1,0,0,0,NA
New Hampshire,2005,30,0,0,0,0,0,0,19,0.210958898,1,0,1.493140221,28.68400955,76.30731964,329.4338684,1453.296875,105.7771988,1.335967541,0.235758975,0.15717265,0.078586325,1272486,243.4604389,3.599999905,63642,6.974929333,24.71241379,12.93554497,56.45358658,198.82341,193.9824219,7.574857405,98.14691925,1351.598877,1,0,0,0,NA
New Hampshire,2006,30,0,0,0,0,0,0,13,0.177631572,0,0,0.988672078,34.67957687,93.92385101,366.6452332,1579.59375,115.598587,0.912620425,0.076051697,0.076051697,0.076051697,1314895,243.1372847,3.400000095,67014,6.799934387,24.19120979,12.45878983,52.93525314,213.3250122,198.82341,7.747538777,94.58215332,1150.568848,1,0,0,0,NA
New Hampshire,2007,30,0,0,0,0,0,0,12,0.211363643,0,0,0.915852964,33.58127594,83.18997955,390.8402405,1480.552612,105.5520554,0.839531898,0.152642161,0.07632108,0.07632108,1310254,248.5014356,3.599999905,71060,6.858211994,24.41610527,12.42125607,51.64044571,224.6129303,213.3250122,7.09824202,99.50393677,1160.309937,1,0,0,0,NA
New Hampshire,2008,30,0,0,0,0,0,0,14,0.200471699,0,0,1.066830873,32.30973434,98.22463989,330.1079407,1700.528442,107.1402969,0.99062866,0.152404413,0.076202206,0.076202206,1312298,257.0300343,4,67013,6.876105785,24.39628792,12.3766861,50.39792633,221.2911987,224.6129303,7.615572073,99.80683136,1192.345337,1,0,0,0,NA
New Hampshire,2009,30,0,0,0,0,0,0,11,0.189427316,0,0,0.836235464,34.51371765,95.86299133,373.6452026,1729.334961,85.67612457,0.836235464,0.152042806,0.076021403,0.076021403,1315419,254.8997696,6.400000095,65190,6.881457329,24.29393196,12.29539776,49.10313797,207.6144562,221.2911987,8.420814965,110.2406921,1373.928345,1,0,0,0,NA
New Hampshire,2010,30,0,0,0,0,0,0,13,0.208425716,0,0,0.987650573,34.26387787,100.4364624,413.369751,1699.746582,73.54198456,0.987650573,0.151946247,0.075973123,0.075973123,1316255,261.4235084,6.099999905,66707,7.367645264,28.29854393,11.95923328,55.96126938,209.7617798,207.6144562,7.87772886,120.3854904,1450.604126,1,0,0,0,NA
New Jersey,2000,31,0,0,0,0,0,0,289,0.334833622,1,6,3.516016483,164.8877869,208.0289459,534.3858643,1892.59021,415.486084,3.516016483,0.462313592,0.024332294,0.085163027,8219529,464.8319873,3.700000048,63818,0.036267284,0.596141219,0.068020932,1.340697289,362.3565369,386.7297974,7.879940566,51.4609375,882.7821045,1,0,0,0,NA
New Jersey,2001,31,0,0,0,0,0,0,336,0.324521601,2,11,4.053272247,170.2133026,209.5396881,564.7076416,1882.250244,454.8832703,4.089461803,0.675545335,0.036189929,0.144759715,8289599,468.2614925,4.300000191,63758,0.038867984,0.598424613,0.068423092,1.273390889,339.4856567,362.3565369,7.946753516,52.14299393,863.4462891,1,0,0,0,NA
New Jersey,2002,31,0,0,0,0,0,0,339,0.328054458,2,5,4.037946224,166.2228241,197.6449585,522.8961792,1763.605713,425.8901672,4.061769009,0.607478619,0.035734039,0.071468078,8395357,463.7206018,5.800000191,66134,0.040474754,0.601725459,0.069824308,1.226415992,332.2193298,339.4856567,8.430945819,55.59393311,967.8220825,1,0,0,0,NA
New Jersey,2003,31,0,0,0,0,0,0,406,0.325138658,2,12,4.808104515,158.0042572,194.8348236,514.6448364,1685.051147,409.8257751,4.808104515,0.935567141,0.035527866,0.153954089,8444076,472.5324594,5.900000095,66441,0.041425493,0.608308136,0.07122153,1.191545367,322.664093,332.2193298,8.982143221,56.9206543,983.1471558,1,0,0,0,NA
New Jersey,2004,31,0,0,0,0,0,0,392,0.325481802,6,19,4.609978199,153.7756958,189.855835,482.5188904,1646.150269,356.4030457,4.609978199,0.870251,0.08232104,0.235202968,8503294,472.6991681,4.900000095,63803,0.04364191,0.611492455,0.073547967,1.171992898,314.6662903,322.664093,8.434825375,61.67772293,1394.455444,1,0,0,0,NA
New Jersey,2005,31,0,0,0,0,0,0,417,0.332046926,0,12,4.893546581,155.0796661,188.6890564,457.4351196,1604.52002,324.8634338,4.893546581,0.66890204,0.011735124,0.152556613,8521427,478.9103985,4.5,70772,0.043830685,0.603995085,0.074975707,1.160216451,321.0612488,314.6662903,8.661741748,64.13095856,1509.171265,1,0,0,0,NA
New Jersey,2006,31,0,0,0,0,0,0,427,0.323027402,6,6,4.894229412,153.1080017,178.3356476,451.3006897,1543.52771,283.6016846,4.894229412,0.790870845,0.080233276,0.080233276,8724560,417.8548832,4.599999905,73598,0.04346351,0.577622235,0.075006649,1.122543693,313.7235718,321.0612488,8.490067121,101.3423767,1549.954956,1,0,0,0,NA
New Jersey,2007,31,0,0,0,0,0,0,381,0.321938008,1,8,4.394557476,144.743576,167.5122223,429.2133179,1527.529663,252.8773651,4.394557476,0.772796214,0.023068544,0.10380844,8669815,480.6561616,4.199999809,63628,0.044533823,0.571004093,0.076622166,1.118039966,309.4299011,313.7235718,8.37068611,114.2640076,1442.93103,1,0,0,0,NA
New Jersey,2008,31,0,0,0,0,0,0,376,0.330997556,3,6,4.342469215,146.685379,163.4431458,466.6075745,1600.072876,233.0612488,4.342469215,0.508161306,0.046196483,0.080843844,8658668,485.3171412,5.5,66132,0.0452841,0.552960336,0.077356011,1.098552346,299.734314,309.4299011,8.547146051,111.3980179,1452.814331,1,0,0,0,NA
New Jersey,2009,31,0,0,0,0,0,0,319,0.310507774,0,9,3.687627554,134.5463867,163.1572876,427.0827637,1483.177734,179.225647,3.687627554,0.543318152,0.011559961,0.11559961,8650548,480.9984292,9.100000381,65846,0.047858238,0.548150241,0.079775296,1.097121239,293.4149475,299.734314,9.227831578,139.2319183,1547.459717,1,0,0,0,NA
New Jersey,2010,31,0,0,0,0,0,0,371,0.33533594,2,16,4.237044334,134.9687042,158.5750885,442.342865,1470.448486,177.6589203,4.237044334,0.628133237,0.034261812,0.194150269,8756104,456.7784942,9.600000381,63540,0.047464032,1.040120125,0.07805983,1.931989431,285.5950623,293.4149475,9.316792034,142.1055603,1576.762817,1,0,0,0,NA
New Mexico,2000,32,0,0,0,0,0,0,135,0.38455382,2,3,7.572617054,140.1775513,573.8361206,1196.978394,3249.213623,411.7821045,6.675121784,0.617028058,0.168280378,0.224373847,1782739,305.3167065,5,44432,12.14754391,39.91532135,22.99708557,96.79032898,299.6512756,294.5091553,17.33865698,154.5592499,1039.069336,0,0,0,1,NA
New Mexico,2001,32,0,0,0,0,0,0,99,0.410389602,1,5,5.522017479,150.3215942,593.7005615,1090.570557,3146.211426,398.0872498,4.90846014,0.446223646,0.111555912,0.334667742,1792823,239.5105373,4.900000095,40793,12.20510864,40.38284683,22.71813774,94.72240448,316.1494446,299.6512756,18.22003622,192.2368469,1198.739136,0,0,0,1,NA
New Mexico,2002,32,0,0,0,0,0,0,152,0.403898448,4,4,8.357535362,121.2942276,568.2024536,1079.551636,2936.464111,408.9143982,7.587762356,1.484562159,0.274918914,0.274918914,1818718,311.2082247,5.5,42972,12.12117577,40.16296005,22.19398499,91.76106262,329.2978821,316.1494446,18.00411059,187.5573578,1351.797974,0,0,0,1,NA
New Mexico,2003,32,0,0,0,0,0,0,116,0.38719669,1,3,6.310256958,105.3704071,519.072998,1033.41333,2752.305664,392.9766846,5.875066757,0.761582732,0.108797535,0.217595071,1838277,264.8675907,6,41617,12.08550167,40.23501205,21.77207184,89.24911499,338.5235291,329.2978821,17.99288138,193.7912445,1554.265137,0,0,0,1,NA
New Mexico,2004,32,0,0,0,0,0,0,169,0.372938901,0,2,9.072183609,110.6913834,526.6697998,1069.551392,2795.145264,424.1917114,8.05223465,0.483134061,0.053681564,0.161044687,1862837,288.4310329,5.800000191,45666,12.0081892,40.14763641,21.32596588,86.5449295,342.4346924,338.5235291,16.96809758,211.3187103,1544.554199,0,0,0,1,NA
New Mexico,2005,32,0,0,0,0,0,0,144,0.421553105,1,5,7.63035202,100.3073349,496.5027466,1109.527344,2686.890625,420.1462402,7.100466251,1.430691004,0.105977111,0.317931324,1887200,293.3976261,5.300000191,43498,11.99417114,40.19097137,20.80770493,83.75444794,348.1878052,342.4346924,18.29329165,101.147438,1715.376709,0,0,0,1,NA
New Mexico,2006,32,0,0,0,0,0,0,138,0.417494088,4,5,7.06027174,108.206337,493.2469482,1088.100464,2382.892822,476.4660034,6.548657894,0.818582237,0.255806953,0.306968331,1954599,242.0445319,4.199999809,43286,11.65159702,39.05205154,19.98353577,79.38227081,339.6604614,348.1878052,17.91262556,127.796669,1456.9823,0,0,0,1,NA
New Mexico,2007,32,0,0,0,0,0,0,186,0.415021449,2,5,9.573579788,119.9270935,508.7379456,1074.814453,2365.188721,460.2524109,9.110342026,0.61765027,0.154412568,0.308825135,1942847,290.5015166,3.5,46643,11.76613522,39.66791916,19.96796417,78.60258484,332.8105469,339.6604614,17.70906304,128.6046143,1686.437866,0,0,0,1,NA
New Mexico,2008,32,0,0,0,0,0,0,150,0.460966557,1,4,7.644379616,109.6713638,488.9345093,1055.943604,2395.442627,409.0252686,7.440529346,1.019250631,0.10192506,0.254812658,1962226,293.7989814,4,42635,11.66588402,39.26239777,19.64192772,76.70161438,326.2621155,332.8105469,16.81034702,108.6264725,1836.830688,0,0,0,1,NA
New Mexico,2009,32,0,0,0,0,0,0,198,0.405279517,3,5,10.07705402,98.32761383,484.0039368,1117.382446,2350.396484,330.9141541,9.56811142,0.66162473,0.203576848,0.305365264,1964860,336.6652077,6.900000095,44261,11.70185184,39.00511932,19.56566811,75.50807953,331.7793579,326.2621155,18.27254868,121.0251846,1996.851685,0,0,0,1,NA
New Mexico,2010,32,0,0,0,0,0,0,142,0.392812878,3,11,6.968302727,79.20310211,461.8708801,1031.210693,2182.796143,257.4836731,6.821084976,0.78516084,0.19629021,0.588870645,2037799,295.9074963,8.5,45098,12.52272701,41.70288467,19.00260925,80.07978058,326.7741394,331.7793579,18.26907364,126.5826492,2154.736084,0,0,0,1,NA
New York,2000,33,0,0,0,0,0,0,952,0.208095908,14,13,5.175039291,220.3686066,326.6471558,478.0714111,1853.126099,294.7978516,4.95216465,0.815394819,0.081539482,0.076103516,18395996,470.3632247,4.5,51587,0.732952952,1.98360014,1.360013366,4.727219105,381.5939026,400.6187744,13.4089179,60.05196381,2114.504639,1,0,0,0,NA
New York,2001,33,0,0,0,0,0,0,960,0.20232527,8,14,5.207946301,198.3088226,309.0102234,436.1654968,1786.520874,261.9542847,5.034348011,0.69439286,0.048824497,0.081374161,18433370,468.1563925,4.900000095,51865,0.749488592,2.013413668,1.354868889,4.667323589,366.3627319,381.5939026,13.90651845,72.74173737,2152.13916,1,0,0,0,NA
New York,2002,33,0,0,0,0,0,0,909,0.118980713,11,13,4.894584656,197.3610687,288.5220337,412.997406,1712.431519,255.0460968,4.803046703,0.479227751,0.064614981,0.07538414,18571545,436.097266,6.199999809,50861,0.765622914,2.029631853,1.338380814,4.559319019,361.1169739,366.3627319,14.05997185,68.39266968,2258.145996,1,0,0,0,NA
New York,2003,33,0,0,0,0,0,0,934,0.080637053,19,18,5.021363258,192.4139099,263.3634949,405.6498108,1674.264404,243.0253754,4.9783535,0.446223915,0.107523836,0.102147646,18600527,384.3547013,6.400000095,50725,0.773967326,2.010346174,1.321333528,4.477050781,350.5169373,361.1169739,14.51803489,74.83152008,2478.062744,1,0,0,0,NA
New York,2004,33,0,0,0,0,0,0,889,0.077508509,18,14,4.77076292,179.8078461,251.7449341,379.3856506,1669.155151,220.0346527,4.797595024,0.472246468,0.101962306,0.080496557,18634337,464.0948589,5.800000191,51538,0.802116036,2.067935228,1.32222569,4.425566673,342.1157532,350.5169373,14.71221649,86.28881836,2549.380371,1,0,0,0,NA
New York,2005,33,0,0,0,0,0,0,874,0.092384659,16,10,4.68500185,188.5740051,247.3831177,364.6904297,1620.024414,191.5597534,4.69572258,0.493158102,0.091127038,0.058964554,18655275,448.2646329,5,52688,0.826474011,2.103946447,1.318195581,4.368999958,336.3284607,342.1157532,13.85390995,91.63069916,2553.740234,1,0,0,0,NA
New York,2006,33,0,0,0,0,0,0,924,0.098840915,12,11,4.786031723,178.7510223,235.214798,355.8652649,1540.423584,166.8895416,4.770492554,1.414054751,0.067335941,0.062156253,19306183,445.7276718,4.5,52147,0.831194878,2.108671665,1.284837127,4.223045826,327.9519348,336.3284607,13.83377025,84.53070831,2450.76123,1,0,0,0,NA
New York,2007,33,0,0,0,0,0,0,804,0.087455772,0,0,4.169961452,161.2488861,234.6537018,337.86026,1510.407837,145.5493011,4.159588814,0.757231832,0.00518652,0.00518652,19280753,450.9782372,4.5,51468,0.847892225,2.125285149,1.299368382,4.214949608,324.7954102,327.9519348,13.40588721,77.83564758,2542.480469,1,0,0,0,NA
New York,2008,33,0,0,0,0,0,0,836,0.089339077,0,0,4.302872658,163.6172485,216.8009644,337.3174133,1533.552002,129.1685333,4.302872658,0.869839072,0.005146977,0.005146977,19428881,416.642626,5.400000095,51099,0.863750219,2.154452324,1.313127637,4.201101303,310.6046143,324.7954102,13.36060476,76.20517731,2333.360352,1,0,0,0,NA
New York,2009,33,0,0,0,0,0,0,781,0.100067519,0,0,4.020820618,144.8782501,224.4966736,323.1535034,1507.921021,112.5984192,4.020820618,0.803134441,0.005148298,0.005148298,19423896,432.1532611,8.399999619,51045,0.874242723,2.170743704,1.320806026,4.173204899,302.1381531,310.6046143,13.94220294,75.70964813,2366.990234,1,0,0,0,NA
New York,2010,33,0,0,0,0,0,0,866,0.08948829,0,0,4.486133099,147.4984589,227.2438812,336.5791321,1506.195923,105.8489151,4.48095274,0.802945316,0.005180292,0.005180292,19303930,432.0052963,8.399999619,49826,0.863363028,2.188103676,1.319047451,4.406496525,293.4946289,302.1381531,14.05340778,81.73336029,2569.205811,1,0,0,0,NA
North Carolina,2000,34,0,0,0,0,0,0,560,0.494243741,8,5,7.183694363,161.568985,317.0446472,1255.709717,2985.940918,324.1128845,7.016930103,0.731197476,0.11545223,0.076968156,7795432,346.3310308,3.700000048,48514,0.009172038,0.6284706,0.010493325,1.040032148,404.4932861,406.7946472,11.98617344,81.94975281,946.5271606,0,0,1,0,NA
North Carolina,2001,34,0,0,0,0,0,0,505,0.515108228,19,5,6.366335392,167.7182617,309.7821045,1284.474365,2990.803467,310.7149963,6.252875805,0.794216096,0.252132088,0.075639628,7932350,348.3961247,5.599999905,46998,0.010501302,0.632548988,0.010110497,0.979306281,403.1466064,404.4932861,12.1610998,82.58148956,962.7677002,0,0,1,0,NA
North Carolina,2002,34,0,0,0,0,0,0,548,0.509053648,15,3,6.795741081,151.3540497,299.7194519,1234.332275,2843.633301,308.3629456,6.63452816,0.570445418,0.198415801,0.04960395,8063874,345.3923015,6.599999905,44255,0.011185691,0.633144796,0.010503637,0.927730262,406.7027893,403.1466064,13.1254903,82.299263,1029.054321,0,0,1,0,NA
North Carolina,2003,34,0,0,0,0,0,0,506,0.514024019,10,3,6.211250305,150.1134033,286.8591003,1235.952881,2848.840332,330.1046143,5.953471184,0.601484716,0.135027185,0.049100794,8146508,349.3275892,6.5,44194,0.01209107,0.640212953,0.010372543,0.891486287,411.955658,406.7027893,13.72629843,73.42089844,1136.61145,0,0,1,0,NA
North Carolina,2004,34,0,0,0,0,0,0,532,0.429723293,6,4,6.432868004,142.4662628,285.2590027,1223.611328,2746.62915,326.3350525,6.178939342,0.556225419,0.084642999,0.060459286,8270028,357.5683178,5.5,46446,0.013264768,0.655826092,0.012019306,0.861194193,428.4628906,411.955658,14.19546584,155.0137634,1228.312012,0,0,1,0,NA
North Carolina,2005,34,0,0,0,0,0,0,585,0.514523149,8,6,6.955143929,150.219223,298.7501831,1240.012939,2628.580811,338.4360962,6.80058527,0.606345892,0.107002214,0.083223946,8411041,358.2434089,5.199999809,46970,0.01415996,0.643653989,0.011841578,0.827091455,432.3483887,428.4628906,14.82922268,34.74399185,1325.587891,0,0,1,0,NA
North Carolina,2006,34,0,0,0,0,0,0,540,0.515241206,8,6,6.097213268,152.6109924,290.0015259,1217.918335,2561.981201,339.6486511,5.973011017,0.598430216,0.10162022,0.079037949,8856505,346.3104238,4.800000191,43036,0.013684857,0.620188236,0.012736402,0.774334788,422.9659424,432.3483887,14.18871214,33.83273697,1218.063721,0,0,1,0,NA
North Carolina,2007,34,0,0,0,0,0,0,586,0.5020594,4,2,6.606642246,153.2831268,293.3755188,1229.658447,2643.795654,316.7693481,6.268418312,0.563706696,0.056370668,0.033822402,8869861,345.3379935,4.699999809,45757,0.012886335,0.599051118,0.013810814,0.779189229,428.0788574,422.9659424,14.17008677,37.65031815,1187.276123,0,0,1,0,NA
North Carolina,2008,34,0,0,0,0,0,0,605,0.537951231,3,9,6.695107937,158.4803925,286.6612854,1234.345459,2594.21582,295.7356262,6.462715626,0.641845047,0.044265177,0.110662937,9036449,354.4312594,6.400000095,43473,0.01316889,0.580570996,0.014596442,0.766683877,436.9194031,428.0788574,14.40700877,40.42458725,1187.00293,0,0,1,0,NA
North Carolina,2009,34,0,0,0,0,0,0,489,0.530570805,7,4,5.405880451,130.7250214,257.8682251,1192.057495,2387.022461,220.5908813,5.295331001,0.530638576,0.088439763,0.055274852,9045705,357.7056736,10.80000019,42598,0.013575504,0.573211253,0.015753333,0.776766419,440.651123,436.9194031,16.30677764,42.07585144,1259.909668,0,0,1,0,NA
North Carolina,2010,34,0,0,0,0,0,0,476,0.489490122,0,5,5.042268753,101.7987442,238.9145508,1087.795288,2200.367676,193.9578552,4.788036823,0.413127065,0.010593002,0.063558012,9440195,346.9737648,10.19999981,43753,0.014215808,0.51363343,0.016821686,0.818669558,424.9488525,440.651123,15.8019829,52.18875122,1209.421021,0,0,1,0,NA
North Dakota,2000,35,0,0,0,0,0,0,4,0.464285702,0,0,0.646653831,9.053153038,47.52905655,338.3616028,1793.171021,159.4001617,0.484990358,0.161663458,0.161663458,0.161663458,618569,240.0702266,2.900000095,45575,15.89960098,103.4937057,29.08309364,223.8104401,173.9498749,148.8165741,10.47724668,60.9825592,1118.869995,0,1,0,0,2007
North Dakota,2001,35,0,0,0,0,0,0,7,0.300000012,0,1,1.146051168,9.823295593,44.85971451,354.4572449,1896.387207,177.801651,1.30977273,0.163721591,0.163721591,0.327443182,610793,244.4363311,2.799999952,44080,16.55339813,105.715683,29.28144264,222.8196716,183.3681793,173.9498749,11.54040731,78.38357544,1210.304077,0,1,0,0,2007
North Dakota,2002,35,0,0,0,0,0,0,5,0.172413796,0,0,0.81934303,9.504379272,44.24452591,367.5572815,1884.652832,166.8182526,0.81934303,0.327737212,0.163868606,0.163868606,610245,252.6853968,3.5,43873,16.98072052,106.2789536,29.17041588,219.0847931,182.2218933,183.3681793,11.24548337,66.54257202,1246.003296,0,1,0,0,2007
North Dakota,2003,35,0,0,0,0,0,0,9,0.188679248,0,0,1.477259994,8.699419975,46.94404221,321.5502625,1695.073853,176.9429321,1.313120008,0.164140001,0.164140001,0.164140001,609236,257.5356676,3.599999905,47906,17.43002701,106.7972031,29.0393219,215.8537903,203.3694611,182.2218933,10.67944114,74.30457306,1267.105225,0,1,0,0,2007
North Dakota,2004,35,0,0,0,0,0,0,8,0.255813956,0,0,1.312140107,7.052752972,54.1257782,334.5957336,1560.790649,153.6844025,1.312140107,0.164017513,0.164017513,0.164017513,609691,264.724262,3.5,45271,17.76293182,106.1644363,28.85527229,212.7587585,217.6512299,203.3694611,11.09168415,81.3214798,1293.19751,0,1,0,0,2007
North Dakota,2005,35,0,1,0,0,0,0,12,0.037037037,0,0,1.968358636,8.857613564,75.45375061,335.1130676,1596.338867,176.0040741,1.804328799,0.328059763,0.164029881,0.164029881,609645,260.971549,3.400000095,47122,18.15253067,105.7136536,28.78478432,209.9994202,227.1813965,217.6512299,11.57854161,75.24568939,1257.722412,0,1,0,0,2007
North Dakota,2006,35,0,1,0,0,0,0,8,0.131578952,0,0,1.258124709,11.95218468,123.1389618,404.8016357,1515.411255,168.4314423,1.258124709,0.157265589,0.157265589,0.157265589,635867,254.612993,3.200000048,44388,17.73971558,100.7787781,27.71806145,198.594986,214.3529968,227.1813965,11.17513568,70.23622894,1196.965454,0,1,0,0,2007
North Dakota,2007,35,0.413698643,0,0,0,1,1,14,0.287671238,0,0,2.195358753,11.44722748,135.6417999,360.9797058,1488.923584,153.2046814,2.038547277,0.313622683,0.156811342,0.156811342,637709,260.9340624,3.200000048,49639,17.96712875,99.74486542,27.73067284,195.7726746,222.0448456,214.3529968,11.3283645,98.04624939,1164.843262,0,1,0,0,2007
North Dakota,2008,35,1,0,0,0,1,1,5,0.1369863,0,0,0.782946765,11.4310236,133.4141388,360.7818909,1523.30127,141.2436066,0.782946765,0.313178718,0.156589359,0.156589359,638613,261.9739968,3.299999952,50259,18.13899803,98.83168793,27.67560387,192.7597809,227.3677521,222.0448456,11.06366454,208.2032623,1226.322754,0,1,0,0,2007
North Dakota,2009,35,1,0,0,0,1,1,12,0.214953274,0,0,1.875805974,16.72593689,204.4628601,379.2254333,1480.948853,142.7175751,1.875805974,0.312634349,0.156317174,0.156317174,639725,271.2102857,4.300000191,50902,18.1795311,97.9026947,27.65641403,189.6716614,232.2873077,227.3677521,11.397241,208.6680908,1304.041748,0,1,0,0,2007
North Dakota,2010,35,1,0,0,0,1,1,10,0.13333334,0,1,1.502220988,13.51998901,176.6611938,295.3366699,1362.514526,129.0407867,1.502220988,0.150222108,0.150222108,0.300444216,665681,276.4086702,3.799999952,51380,17.66371536,95.53990936,25.95672607,177.2826691,223.3802643,232.2873077,11.91035947,234.7626038,1244.818481,0,1,0,0,2007
Ohio,2000,36,0,0,0,0,0,0,418,0.30224216,0,5,3.781430006,141.2156067,159.5437775,801.8441162,2653.125488,353.0480652,3.274827003,0.452324182,0.009046484,0.054278899,11054019,298.009258,4,54395,0.221738353,1.62255919,0.352450997,3.231394768,414.6274719,416.1271973,9.84602071,152.986496,1037.896973,0,1,0,0,2008
Ohio,2001,36,0,0,0,0,0,0,452,0.34065935,2,9,4.081497192,155.3045807,161.6886902,875.0838013,2672.62207,381.321991,3.937019348,0.586940944,0.027089583,0.090298608,11074368,293.4253223,4.400000095,51460,0.231335998,1.649818778,0.349383354,3.160261631,408.881134,414.6274719,10.33592165,146.1941376,1159.024292,0,1,0,0,2008
Ohio,2002,36,0,0,0,0,0,0,526,0.351407319,0,10,4.729317665,160.6799164,152.1473694,891.5932617,2580.849854,384.5222778,4.450593472,0.665341258,0.008991098,0.098902076,11122112,302.289709,5.699999809,51731,0.236753598,1.656196237,0.345905513,3.091175556,410.4076538,408.881134,10.32133106,169.1451111,1253.791382,0,1,0,0,2008
Ohio,2003,36,0,0,0,0,0,0,526,0.35708791,1,8,4.72396183,151.7325745,144.6286621,853.9324341,2527.076904,368.3702087,4.328801155,0.493950367,0.017961832,0.080828242,11134722,283.6173189,6.199999809,51592,0.234374955,1.653943419,0.334242731,3.018548727,402.1474304,410.4076538,10.74964422,158.0002594,1333.405029,0,1,0,0,2008
Ohio,2004,36,0,0,0,0,0,0,506,0.318377405,0,2,4.536570549,156.2606506,144.4171448,865.3374023,2529.79248,364.4587402,4.30346632,0.573795497,0.008965555,0.026896663,11153800,251.2506948,6.199999809,49698,0.237488568,1.668301344,0.338082075,2.982346773,401.7106323,402.1474304,11.77788736,162.1343384,1403.222046,0,1,0,0,2008
Ohio,2005,36,0,0,0,0,0,0,590,0.335243404,2,1,5.288820744,167.3866882,145.4694672,898.0507202,2501.441895,371.7503052,5.037826061,0.627487183,0.026892308,0.017928205,11155606,278.7835999,5.900000095,49368,0.237548724,1.650802255,0.336360037,2.944313288,411.039978,401.7106323,12.93001026,173.571991,1438.414673,0,1,0,0,2008
Ohio,2006,36,0,1,0,0,0,0,539,0.361121118,7,3,4.695937634,169.0973206,144.7463989,921.7890015,2463.389648,330.9721069,4.451992989,0.470465004,0.06969852,0.03484926,11478006,257.9455003,5.5,49636,0.236504495,1.602813244,0.329708844,2.854572535,428.3496704,411.039978,12.85752943,173.41539,1509.924316,0,1,0,0,2008
Ohio,2007,36,0,1,0,0,0,0,529,0.370716006,7,2,4.614685535,159.8478241,143.910141,857.5987549,2310.378418,294.72052,4.30064249,0.532128215,0.069787309,0.026170239,11463403,269.9896357,5.599999905,51631,0.243191317,1.590321779,0.341268659,2.867429495,442.5474854,428.3496704,12.72418845,176.383667,1500.170532,0,1,0,0,2008
Ohio,2008,36,0.306849301,0,0,0,1,1,551,0.396298647,3,10,4.802168369,163.8838043,143.5682831,894.3363647,2277.979736,250.4622803,4.104938984,0.479345322,0.034861479,0.095869064,11473983,274.2639587,6.599999905,47528,0.2437253,1.567058325,0.343725443,2.858353615,450.4625854,442.5474854,12.97992162,204.6667786,1422.294312,0,1,0,0,2008
Ohio,2009,36,1,0,0,0,1,1,527,0.397792876,2,9,4.577888489,153.4938965,138.891571,903.4944458,2169.736572,196.8405151,4.456274509,0.590695262,0.026060086,0.086866952,11511858,258.8374527,10.39999962,46636,0.245155901,1.551078916,0.349804521,2.864524603,448.2855835,450.4625854,14.76119667,205.168457,1456.190063,0,1,0,0,2008
Ohio,2010,36,1,0,0,0,1,1,476,0.397596955,3,5,4.129498482,142.962204,136.3081512,924.1141357,2140.589844,183.2074585,4.094797134,0.390393794,0.034701668,0.052052505,11526823,242.7989048,10.39999962,46093,0.219852433,1.555467606,0.338245839,2.998033285,448.6231689,448.2855835,14.44098691,194.2225494,1464.626221,0,1,0,0,2008
